timestamp,cpu_usage,memory_usage,http_uptime
2025-11-02T01:11:06,0.0,0.0,1.0
2025-11-02T01:11:16,0.0,0.0,1.0
2025-11-02T01:11:26,0.0,0.0,1.0
2025-11-02T01:11:36,0.0,0.0,1.0
