timestamp,cpu_usage,memory_usage,http_uptime
2025-10-21T18:33:45,0.0,0.0,0.0
2025-10-21T18:34:45,0.0,0.0,0.0
2025-10-21T18:35:46,0.0,0.0,0.0
2025-10-21T18:36:48,0.0,0.0,0.0
2025-10-21T18:37:49,0.0,0.0,0.0
2025-10-21T18:38:53,0.0,0.0,0.0
2025-10-21T18:39:53,0.0,0.0,0.0
2025-10-21T18:41:09,0.0,0.0,0.0
2025-10-21T18:42:10,0.0,0.0,0.0
2025-10-21T18:43:10,0.0,0.0,0.0
2025-10-21T18:44:10,0.0,0.0,0.0
2025-10-21T18:45:10,0.0,0.0,0.0
2025-10-21T18:46:10,0.0,0.0,0.0
2025-10-21T18:47:10,0.0,0.0,0.0
2025-10-21T18:48:10,0.0,0.0,0.0
2025-10-21T18:49:10,0.0,0.0,0.0
2025-10-21T18:50:10,0.0,0.0,0.0
2025-10-21T18:51:10,0.0,0.0,0.0
2025-10-21T18:52:11,0.0,0.0,0.0
2025-10-21T18:53:11,0.0,0.0,0.0
2025-10-21T18:54:11,0.0,0.0,0.0
2025-10-21T18:55:11,0.0,0.0,0.0
2025-10-21T18:56:12,0.0,0.0,0.0
2025-10-21T18:57:13,0.0,0.0,0.0
2025-10-21T18:58:13,0.0,0.0,0.0
2025-10-21T18:59:13,0.0,0.0,0.0
2025-10-21T19:00:14,0.0,0.0,0.0
2025-10-21T19:01:14,0.0,0.0,0.0
2025-10-21T19:02:15,0.0,0.0,0.0
