timestamp,cpu_usage,memory_usage,http_uptime
2025-10-15T17:15:29.725744,0.03133026795623913,1875742720.0,0.0
2025-10-15T17:16:32.401691,0.02592153105190017,2229641216.0,0.0
2025-10-15T17:17:33.474799,0.026125465453694846,2308775936.0,0.0
2025-10-15T17:18:34.926406,0.03995682059911421,2386927616.0,0.0
2025-10-15T17:22:00.642291,0.012507936507936579,1705938944.0,0.0
2025-10-15T17:23:00.694455,0.030380952380952366,2351841280.0,0.0
2025-10-15T17:24:01.324591,0.02784374484081128,1731538944.0,0.0
2025-10-15T17:25:01.348909,0.013682539682539688,1734164480.0,0.0
2025-10-15T17:26:01.361370,0.013317460317460344,1730818048.0,0.0
2025-10-15T17:27:01.375594,0.012396825396825377,1755910144.0,0.0
2025-10-15T17:28:01.386806,0.013015873015873087,1741377536.0,0.0
2025-10-15T17:29:01.492525,0.012698412698412681,1686388736.0,0.0
2025-10-15T17:29:58.619208,0.017365079365079382,1664036864.0,0.0
2025-10-15T17:30:58.671320,0.01279365079365079,1688182784.0,0.0
2025-10-15T17:32:00.006554,0.037457820272299346,1703817216.0,0.0
2025-10-15T17:33:02.981699,0.035179044518213166,1540333568.0,0.0
2025-10-15T17:34:03.513749,0.05523438660593783,2368770048.0,0.0
2025-10-15T17:35:03.528406,0.012888888888888854,1761427456.0,0.0
