timestamp,cpu_usage,memory_usage,http_uptime
2025-10-21T21:38:57,4.10267186164856,40.5584,0
2025-10-21T21:39:28,97.7272720336914,70.0209,0
2025-10-21T21:40:04,12.388811111450195,40.686,0
2025-10-21T21:40:34,10.031720638275146,41.7918,0
2025-10-21T21:41:04,10.875402927398682,40.4228,0
2025-10-21T21:41:34,9.067519903182983,42.2242,0
