timestamp,cpu_usage,memory_usage,http_uptime
2025-10-10T16:15:26.765820,0.0,0.0,0.0
2025-10-10T16:24:45.289237,0.0,0.0,0.0
2025-10-10T16:25:55.623216,0.0,0.0,0.0
2025-10-14T15:21:16.611148,0.0,0.0,0.0
2025-10-14T15:22:18.083585,0.0,0.0,0.0
2025-10-14T15:23:18.097409,0.0,0.0,0.0
2025-10-14T15:24:18.325665,0.0,0.0,0.0
2025-10-14T15:25:10.642268,0.0,0.0,0.0
2025-10-14T15:25:18.342741,0.0,0.0,0.0
2025-10-14T15:26:10.651566,0.0,0.0,0.0
2025-10-14T15:26:18.923987,0.0,0.0,0.0
2025-10-14T15:27:10.656655,0.0,0.0,0.0
2025-10-14T15:27:18.936491,0.0,0.0,0.0
2025-10-14T15:28:10.663161,0.0,0.0,0.0
2025-10-14T15:28:19.151251,0.0,0.0,0.0
2025-10-14T15:29:10.670623,0.0,0.0,0.0
2025-10-14T15:33:13.818509,0.0,0.0,0.0
2025-10-14T15:34:13.917778,0.0,0.0,0.0
2025-10-14T15:35:13.930993,0.0,0.0,0.0
2025-10-14T15:36:13.963047,0.0,0.0,0.0
2025-10-14T15:37:14.214715,0.0,0.0,0.0
2025-10-14T15:48:16.170224,0.0,0.0,0.0
2025-10-14T15:54:33.767295,0.0,0.0,0.0
2025-10-14T15:55:33.894009,0.0,0.0,0.0
2025-10-14T15:56:33.926494,0.0,0.0,0.0
2025-10-14T15:57:34.194771,0.0,0.0,0.0
2025-10-14T15:58:34.245772,0.0,0.0,0.0
2025-10-14T15:59:34.276304,0.0,0.0,0.0
2025-10-14T16:00:34.334603,0.0,0.0,0.0
2025-10-14T16:01:34.362501,0.0,0.0,0.0
2025-10-14T16:02:34.393238,0.0,0.0,0.0
2025-10-14T16:03:34.419677,0.0,0.0,0.0
2025-10-14T16:04:34.426529,0.0,0.0,0.0
2025-10-14T16:05:34.431245,0.0,0.0,0.0
2025-10-14T16:06:34.437241,0.0,0.0,0.0
2025-10-14T16:07:34.443662,0.0,0.0,0.0
2025-10-14T16:08:34.450131,0.0,0.0,0.0
2025-10-14T16:09:34.455084,0.0,0.0,0.0
2025-10-14T16:10:28.873983,0.0,0.0,0.0
2025-10-14T16:11:28.885901,0.0,0.0,0.0
2025-10-14T16:12:28.900328,0.0,0.0,0.0
2025-10-14T16:13:28.910317,0.0,0.0,0.0
2025-10-14T16:14:28.921470,0.0,0.0,0.0
2025-10-14T16:15:28.934876,0.0,0.0,0.0
2025-10-14T16:16:28.951007,0.0,0.0,0.0
2025-10-14T16:17:29.057703,0.0,0.0,0.0
2025-10-14T16:18:29.072224,0.0,0.0,0.0
2025-10-14T16:19:29.121051,0.0,0.0,0.0
2025-10-14T16:20:29.130702,0.0,0.0,0.0
2025-10-14T16:21:29.143848,0.0,0.0,0.0
2025-10-14T16:22:29.155590,0.0,0.0,0.0
2025-10-14T16:23:29.167833,0.0,0.0,0.0
2025-10-14T16:24:29.206546,0.0,0.0,0.0
2025-10-14T16:25:29.220441,0.0,0.0,0.0
2025-10-14T16:26:29.231769,0.0,0.0,0.0
2025-10-14T16:27:29.243803,0.0,0.0,0.0
2025-10-14T16:28:29.365930,0.0,0.0,0.0
2025-10-14T16:29:29.379024,0.0,0.0,0.0
2025-10-14T16:30:29.390194,0.0,0.0,0.0
2025-10-14T16:31:29.402319,0.0,0.0,0.0
2025-10-14T16:32:29.411184,0.0,0.0,0.0
2025-10-14T16:33:29.421404,0.0,0.0,0.0
2025-10-14T16:34:29.433955,0.0,0.0,0.0
2025-10-14T16:35:29.445968,0.0,0.0,0.0
2025-10-14T16:36:29.456959,0.0,0.0,0.0
2025-10-14T16:37:29.468278,0.0,0.0,0.0
2025-10-14T16:38:29.478659,0.0,0.0,0.0
2025-10-14T16:39:29.489523,0.0,0.0,0.0
2025-10-14T16:40:29.500573,0.0,0.0,0.0
2025-10-14T16:41:31.874305,0.012476190476190476,1811693568.0,0.0
2025-10-14T16:42:32.187962,0.012460317460317444,1885765632.0,0.0
2025-10-14T16:43:32.403558,0.01211191857234929,1891213312.0,0.0
2025-10-14T16:44:32.526321,0.026048232565175782,2009214976.0,0.0
2025-10-14T16:45:32.923532,0.021082532566964816,2071265280.0,0.0
2025-10-14T16:46:44.022171,0.014148163931928304,0.0,0.0
2025-10-14T16:47:46.860815,0.014866388912190494,2162212864.0,0.0
2025-10-14T16:48:51.116242,0.0,0.0,0.0
2025-10-14T16:49:52.145624,0.0,0.0,0.0
