timestamp,cpu_usage,memory_usage,http_uptime
2025-11-06T02:19:52,0.0003937790397711996,151578624.0,1.0
2025-11-06T02:20:02,0.0003584586240427645,151578624.0,1.0
2025-11-06T02:20:12,0.32182932523542895,151595008.0,1.0
2025-11-06T02:20:22,0.6667554253860892,151619584.0,1.0
2025-11-06T02:20:32,1.0367257255347333,151656448.0,1.0
2025-11-06T02:20:42,1.3921891145434029,151681024.0,1.0
2025-11-06T02:20:52,1.6688415031564026,151748608.0,0.8333333333333334
2025-11-06T02:21:02,1.5857440051929934,151771136.0,0.8333333333333334
2025-11-06T02:21:12,1.4342319627457956,141189120.0,0.6666666666666666
2025-11-06T02:21:22,1.5453605584158632,145975978.66666666,0.6666666666666666
2025-11-06T02:21:32,1.5617832620417693,146104320.0,0.6666666666666666
2025-11-06T02:21:42,1.5462483316062865,146126165.33333334,0.6666666666666666
2025-11-06T02:21:52,1.6965934042293882,146176682.66666666,0.8333333333333334
2025-11-06T02:22:02,1.8485777409550983,146205354.66666666,0.8333333333333334
2025-11-06T02:22:12,1.7901540018733684,146239488.0,1.0
2025-11-06T02:22:22,1.696601282747391,146244949.33333334,0.8333333333333334
2025-11-06T02:22:32,1.5897898869380596,146284544.0,0.8333333333333334
2025-11-06T02:22:42,1.4514326364832144,146314581.33333334,0.6666666666666666
2025-11-06T02:22:52,1.344061072231779,146318677.33333334,0.6666666666666666
2025-11-06T02:23:02,1.3141368593651093,146345984.0,0.5
2025-11-06T02:23:12,1.2338394838271716,146370560.0,0.5
2025-11-06T02:23:22,0.990952843416081,146362368.0,0.6666666666666666
2025-11-06T02:23:32,0.7570711504641477,146362368.0,0.6666666666666666
2025-11-06T02:23:42,0.49605212992805625,146361002.66666666,0.8333333333333334
2025-11-06T02:23:52,0.2496096803574713,146361002.66666666,0.8333333333333334
2025-11-06T02:24:02,0.046037384332755074,146358272.0,1.0
2025-11-06T02:24:13,0.000384124203180385,146358272.0,1.0
2025-11-06T02:24:23,0.00038579452448427227,146356906.66666666,1.0
2025-11-06T02:24:33,0.0003983528686565945,146356906.66666666,1.0
2025-11-06T02:24:43,0.0003840413859183459,146358272.0,1.0
