timestamp,cpu_usage,memory_usage,http_uptime
2025-10-19T01:25:26,0.0,0.0,0.0
2025-10-19T01:26:26,0.0,0.0,0.0
2025-10-19T01:27:27,0.0,0.0,0.0
2025-10-19T01:28:27,0.0,0.0,0.0
2025-10-19T01:29:28,0.0,0.0,0.0
2025-10-19T01:30:28,0.0,0.0,0.0
2025-10-19T01:31:28,0.0,0.0,0.0
2025-10-19T01:32:28,0.0,0.0,0.0
2025-10-19T01:33:28,0.0,0.0,0.0
2025-10-19T01:34:28,0.0,0.0,0.0
2025-10-19T01:35:28,0.0,0.0,0.0
2025-10-19T01:36:28,0.0,0.0,0.0
2025-10-19T01:37:28,0.0,0.0,0.0
2025-10-19T01:38:28,0.0,0.0,0.0
2025-10-19T01:39:28,0.0,0.0,0.0
2025-10-19T01:40:31,0.0,0.0,0.0
2025-10-19T01:41:31,0.0,0.0,0.0
2025-10-19T01:42:31,0.0,0.0,1.0
