timestamp,cpu_usage,memory_usage,http_uptime
2025-11-10T19:29:06,2.325214127508426,337.1953125,1.0
2025-11-10T19:29:16,2.31460172678662,335.7265625,1.0
2025-11-10T19:29:26,2.358446286437462,335.69921875,1.0
2025-11-10T19:29:36,2.531835704538439,339.0859375,0.9090909090909091
2025-11-10T19:29:46,58.807489394897985,339.5078125,0.8181818181818182
2025-11-10T19:29:56,92.75239537966766,340.7578125,0.6363636363636364
2025-11-10T19:30:06,144.23123213393913,340.7890625,0.45454545454545453
2025-11-10T19:30:16,163.18265600130593,342.19140625,0.303030303030303
2025-11-10T19:30:26,192.46558368320416,339.24609375,0.22727272727272727
2025-11-10T19:30:36,189.40136729823928,342.97265625,0.13636363636363635
2025-11-10T19:30:46,190.2442435663931,343.2109375,0.13636363636363635
2025-11-10T19:30:56,162.42063654570362,343.59765625,0.13636363636363635
2025-11-10T19:31:06,190.47164644872046,344.46484375,0.22727272727272727
2025-11-10T19:31:16,164.84929742133824,344.59765625,0.18181818181818182
2025-11-10T19:31:26,191.60220821317006,345.0,0.13636363636363635
2025-11-10T19:31:36,150.84122877634704,343.79296875,0.13636363636363635
2025-11-10T19:31:46,190.89231636354089,343.94140625,0.13636363636363635
2025-11-10T19:31:56,173.14982375946786,345.22265625,0.375
2025-11-10T19:32:06,166.24677101127665,339.96875,0.45833333333333337
2025-11-10T19:32:16,117.80999090315541,340.12890625,0.5833333333333334
2025-11-10T19:32:26,58.71327463013264,340.671875,0.75
2025-11-10T19:32:36,45.800963095805315,340.7109375,0.9166666666666666
2025-11-10T19:32:46,2.4291985093163415,341.1796875,1.0
2025-11-10T19:32:56,2.369906325332268,342.45703125,1.0
2025-11-10T19:33:06,2.3807471815218366,340.71875,1.0
2025-11-10T19:33:16,2.373665289179406,341.08203125,1.0
