timestamp,cpu_usage,memory_usage,http_uptime
2025-11-04T21:13:23,0.8102645425846232,18549145600.0,1.0
2025-11-04T21:13:33,1.0021938238810613,18598346752.0,1.0
2025-11-04T21:13:43,1.076539509713239,18613805056.0,1.0
2025-11-04T21:13:53,0.964275161022796,18613805056.0,1.0
2025-11-04T21:14:03,0.9614398427061819,18617438208.0,1.0
2025-11-04T21:14:13,0.8987844653351063,18626248704.0,1.0
2025-11-04T21:14:23,0.7727029422687943,18626248704.0,1.0
2025-11-04T21:14:33,2.5577124681127543,19289247744.0,1.0
2025-11-04T21:14:43,4.689886755206018,19497099264.0,0.75
2025-11-04T21:14:53,4.842625664721253,19497099264.0,0.75
2025-11-04T21:15:03,5.298893185852871,19440615424.0,0.75
2025-11-04T21:15:13,3.062673992772668,19427319808.0,0.75
2025-11-04T21:15:24,2.3808838526889375,19427319808.0,0.75
2025-11-04T21:15:34,1.0632927404609045,19419217920.0,1.0
2025-11-04T21:15:44,0.977865044102893,19408396288.0,1.0
2025-11-04T21:15:54,0.7606792202564553,19408396288.0,1.0
2025-11-04T21:16:04,0.8683093894389772,19404443648.0,1.0
2025-11-04T21:16:14,0.8968731607958078,19402301440.0,1.0
2025-11-04T21:16:24,0.7853266038062338,19402301440.0,1.0
2025-11-04T21:16:34,0.8646421434508895,19404120064.0,1.0
2025-11-04T21:16:44,0.893585865869928,19417079808.0,1.0
2025-11-04T21:16:54,0.7999918761332703,19417079808.0,1.0
2025-11-04T21:17:04,0.770771125360153,19430871040.0,1.0
2025-11-04T21:17:14,0.8857233732275286,19428372480.0,1.0
2025-11-04T21:17:24,0.7077542672653482,19428372480.0,1.0
2025-11-04T21:17:34,0.7756717702323431,19433082880.0,1.0
2025-11-04T21:17:44,0.9255417148219517,19417387008.0,1.0
2025-11-04T21:17:54,0.7217473904897658,19417387008.0,1.0
2025-11-04T21:18:04,0.857213719221693,19444670464.0,1.0
2025-11-04T21:18:14,0.8041234341787493,19435778048.0,1.0
2025-11-04T21:18:24,0.6918884597732642,19435778048.0,1.0
2025-11-04T21:18:34,0.817900253593355,19416666112.0,1.0
2025-11-04T21:18:44,0.8799920206152043,19405807616.0,1.0
2025-11-04T21:18:54,0.8054724197699528,19405807616.0,1.0
2025-11-04T21:19:04,0.8217465651616079,19403755520.0,1.0
2025-11-04T21:19:14,0.9062677949553515,19344699392.0,1.0
2025-11-04T21:19:24,0.7058128984912405,19344699392.0,1.0
2025-11-04T21:19:34,0.8030567719512842,19359629312.0,1.0
2025-11-04T21:19:44,0.8931895685459634,19384303616.0,1.0
2025-11-04T21:19:55,0.7498040187188156,19384303616.0,1.0
2025-11-04T21:20:05,0.8341845285123317,19361517568.0,1.0
2025-11-04T21:20:15,0.8406194119855002,19366719488.0,1.0
2025-11-04T21:20:25,0.8003399908970436,19366719488.0,1.0
2025-11-04T21:20:35,0.9048537195331547,19365621760.0,1.0
2025-11-04T21:20:45,0.9744885012849956,19375902720.0,1.0
2025-11-04T21:20:55,0.8192026273081088,19375902720.0,1.0
2025-11-04T21:21:05,0.8293845798155792,19363500032.0,1.0
2025-11-04T21:21:23,0.48807393474946936,19363500032.0,1.0
2025-11-04T21:21:34,3.2528937945087697,19364052992.0,1.0
2025-11-04T21:21:44,2.864950682422422,19297357824.0,1.0
